group;kingdom;phylum;class;order;family;genus;species
ASV00243;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00244;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00245;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00246;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_heterothallicum
ASV00247;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00248;Eukaryota;Stramenopiles;unclassified;unclassified;unclassified;unclassified;unclassified
ASV00249;Eukaryota;Stramenopiles;Oomycetes;Leptomitales;Leptomitales_incertae_sedis;unclassified;unclassified
ASV00250;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00251;Eukaryota;Stramenopiles;Hyphochytriomycetes;Hyphochytriomycetes_Class_Incertae_sedis;Hyphochytriaceae;Hyphochytrium;Hyphochytrium_catenoides
ASV00252;Eukaryota;Stramenopiles;Oomycetes;Leptomitales;Leptomitales_incertae_sedis;unclassified;unclassified
ASV00253;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00254;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;Peronosporaceae;unclassified;unclassified
ASV00255;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00256;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_attrantheridium
ASV00257;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00258;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00259;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00260;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00261;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00262;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00263;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00264;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;Peronosporales_incertae_sedis;Phytophthora;Phytophthora_capsici
ASV00265;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00266;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00267;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00268;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00269;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00270;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00271;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;Peronosporaceae;Pseudoperonospora;Pseudoperonospora_celtidis
ASV00272;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00273;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00274;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00275;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_attrantheridium
ASV00276;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00277;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00278;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00279;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00280;Eukaryota;Stramenopiles;Oomycetes;Leptomitales;Leptomitales_incertae_sedis;unclassified;unclassified
ASV00281;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_heterothallicum
ASV00282;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00283;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;Peronosporales_incertae_sedis;Phytophthora;unclassified
ASV00284;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00285;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00286;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00287;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00288;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00289;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00290;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00291;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00292;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00293;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00294;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_attrantheridium
ASV00295;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00296;Eukaryota;Stramenopiles;Oomycetes;Saprolegniales;Saprolegniaceae;unclassified;unclassified
ASV00297;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;Peronosporaceae;unclassified;unclassified
ASV00298;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00299;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00300;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00301;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00302;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00303;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00304;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_rostratifingens
ASV00305;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00306;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00307;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00308;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;Peronosporaceae;unclassified;unclassified
ASV00309;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00310;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00311;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00312;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00313;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00314;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00315;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00316;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00317;Eukaryota;Stramenopiles;Oomycetes;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia_ferax
ASV00318;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_kandovanense
ASV00319;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00320;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00321;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00322;Eukaryota;Stramenopiles;unclassified;unclassified;unclassified;unclassified;unclassified
ASV00323;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00324;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00325;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00326;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00327;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_attrantheridium
ASV00328;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00329;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00330;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;unclassified;unclassified;unclassified
ASV00331;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00332;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00333;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00334;Eukaryota;Stramenopiles;unclassified;unclassified;unclassified;unclassified;unclassified
ASV00335;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00336;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00337;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00338;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00339;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00340;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00341;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_kandovanense
ASV00342;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00343;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00344;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00345;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;Peronosporales_incertae_sedis;Phytophthora;unclassified
ASV00346;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00347;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00348;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00349;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00350;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_kandovanense
ASV00351;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00352;Eukaryota;Stramenopiles;Oomycetes;Saprolegniales;Saprolegniaceae;unclassified;unclassified
ASV00353;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00354;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00355;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00356;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_kandovanense
ASV00357;Eukaryota;Stramenopiles;unclassified;unclassified;unclassified;unclassified;unclassified
ASV00358;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00359;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_kandovanense
ASV00360;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_rostratum
ASV00361;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;Peronosporaceae;unclassified;unclassified
ASV00362;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00363;Eukaryota;Stramenopiles;Oomycetes;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia_ferax
ASV00364;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_kandovanense
ASV00365;Eukaryota;Stramenopiles;Oomycetes;Saprolegniales;Saprolegniaceae;unclassified;unclassified
ASV00366;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_kandovanense
ASV00367;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00368;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_heterothallicum
ASV00369;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00370;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00371;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_heterothallicum
ASV00372;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00373;Eukaryota;Stramenopiles;Oomycetes;Albuginales;Albuginaceae;Albugo;Albugo_candida
ASV00374;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00375;Eukaryota;Stramenopiles;unclassified;unclassified;unclassified;unclassified;unclassified
ASV00376;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00377;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00378;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00379;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00380;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00381;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00382;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00383;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_kandovanense
ASV00384;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00385;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00386;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00387;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_rostratum
ASV00388;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00389;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00390;Eukaryota;Stramenopiles;unclassified;unclassified;unclassified;unclassified;unclassified
ASV00391;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00392;Eukaryota;Stramenopiles;Oomycetes;Saprolegniales;Saprolegniaceae;unclassified;unclassified
ASV00393;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00394;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00395;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00396;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00397;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00398;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00399;Eukaryota;Stramenopiles;Oomycetes;Albuginales;Albuginaceae;Albugo;Albugo_candida
ASV00400;Eukaryota;Stramenopiles;unclassified;unclassified;unclassified;unclassified;unclassified
ASV00401;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00402;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00403;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00404;Eukaryota;Stramenopiles;Oomycetes;Saprolegniales;Saprolegniaceae;unclassified;unclassified
ASV00405;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00406;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00407;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00408;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00409;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00410;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00411;Eukaryota;Stramenopiles;unclassified;unclassified;unclassified;unclassified;unclassified
ASV00412;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00413;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00414;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00415;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00416;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_kandovanense
ASV00417;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00418;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00419;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00420;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00421;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00422;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00423;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00424;Eukaryota;Stramenopiles;Oomycetes;Albuginales;Albuginaceae;unclassified;unclassified
ASV00425;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00426;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00427;Eukaryota;Stramenopiles;unclassified;unclassified;unclassified;unclassified;unclassified
ASV00428;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00429;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;Peronosporaceae;unclassified;unclassified
ASV00430;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00431;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;Peronosporaceae;unclassified;unclassified
ASV00432;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00433;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00434;Eukaryota;Stramenopiles;Oomycetes;Albuginales;Albuginaceae;Albugo;Albugo_candida
ASV00435;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00436;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00437;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00438;Eukaryota;Stramenopiles;Oomycetes;Saprolegniales;Saprolegniaceae;unclassified;unclassified
ASV00439;Eukaryota;Stramenopiles;unclassified;unclassified;unclassified;unclassified;unclassified
ASV00440;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00441;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00442;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00443;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00444;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00445;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;Peronosporaceae;unclassified;unclassified
ASV00446;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00447;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00448;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Halophytophthora;Halophytophthora_sp._YJC-2014
ASV00449;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00450;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00451;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00452;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00453;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00454;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00455;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00456;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00457;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;Peronosporaceae;Hyaloperonospora;Hyaloperonospora_nasturtii-aquatici
ASV00458;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00459;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00460;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00461;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00462;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00463;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;Peronosporales_incertae_sedis;Phytophthora;unclassified
ASV00464;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00465;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00466;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_attrantheridium
ASV00467;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00468;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00469;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00470;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_rostratifingens
ASV00471;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00472;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_rostratum
ASV00473;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00474;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00475;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00476;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00477;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00478;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00479;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00480;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00481;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_kandovanense
ASV00482;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;unclassified;unclassified;unclassified
ASV00483;Eukaryota;Stramenopiles;unclassified;unclassified;unclassified;unclassified;unclassified
ASV00484;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00485;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00486;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00487;Eukaryota;Stramenopiles;Oomycetes;Saprolegniales;Saprolegniaceae;unclassified;unclassified
