group;kingdom;phylum;class;order;family;genus;species
ASV00488;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00489;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00490;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00491;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;Peronosporaceae;unclassified;unclassified
ASV00492;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00493;Eukaryota;Stramenopiles;unclassified;unclassified;unclassified;unclassified;unclassified
ASV00494;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00495;Eukaryota;Stramenopiles;unclassified;unclassified;unclassified;unclassified;unclassified
ASV00496;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;unclassified;unclassified;unclassified
ASV00497;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00498;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00499;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00500;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_intermedium
ASV00501;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_heterothallicum
ASV00502;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00503;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00504;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;Peronosporaceae;unclassified;unclassified
ASV00505;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_kandovanense
ASV00506;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00507;Eukaryota;Stramenopiles;unclassified;unclassified;unclassified;unclassified;unclassified
ASV00508;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00509;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00510;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;unclassified;unclassified;unclassified
ASV00511;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_attrantheridium
ASV00512;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_kandovanense
ASV00513;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00514;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00515;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00516;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00517;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00518;Eukaryota;Stramenopiles;Oomycetes;Leptomitales;Leptomitales_incertae_sedis;unclassified;unclassified
ASV00519;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00520;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00521;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00522;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00523;Eukaryota;Stramenopiles;Oomycetes;Pythiales;unclassified;unclassified;unclassified
ASV00524;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_kandovanense
ASV00525;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00526;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00527;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00528;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;Peronosporaceae;unclassified;unclassified
ASV00529;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00530;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;Peronosporaceae;unclassified;unclassified
ASV00531;Eukaryota;Stramenopiles;unclassified;unclassified;unclassified;unclassified;unclassified
ASV00532;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_rostratum
ASV00533;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00534;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00535;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00536;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00537;Eukaryota;Stramenopiles;unclassified;unclassified;unclassified;unclassified;unclassified
ASV00538;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00539;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00540;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00541;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00542;Eukaryota;Stramenopiles;unclassified;unclassified;unclassified;unclassified;unclassified
ASV00543;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00544;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00545;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00546;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00547;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00548;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00549;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00550;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00551;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00552;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00553;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00554;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00555;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00556;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00557;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_intermedium
ASV00558;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00559;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00560;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00561;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00562;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00563;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00564;Eukaryota;Stramenopiles;unclassified;unclassified;unclassified;unclassified;unclassified
ASV00565;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00566;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00567;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00568;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00569;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;Peronosporaceae;unclassified;unclassified
ASV00570;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00571;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00572;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00573;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00574;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00575;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00576;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00577;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00578;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00579;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00580;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00581;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00582;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00583;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00584;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00585;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00586;Eukaryota;Stramenopiles;Oomycetes;Saprolegniales;Saprolegniaceae;unclassified;unclassified
ASV00587;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00588;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00589;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00590;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00591;Eukaryota;Stramenopiles;unclassified;unclassified;unclassified;unclassified;unclassified
ASV00592;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00593;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00594;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00595;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00596;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00597;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00598;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00599;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00600;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00601;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00602;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;Peronosporaceae;unclassified;unclassified
ASV00603;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00604;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00605;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00606;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00607;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00608;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00609;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00610;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00611;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_kandovanense
ASV00612;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00613;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00614;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00615;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00616;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00617;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00618;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00619;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;Peronosporaceae;unclassified;unclassified
ASV00620;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00621;Eukaryota;Stramenopiles;Oomycetes;Saprolegniales;Saprolegniaceae;unclassified;unclassified
ASV00622;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00623;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00624;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00625;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00626;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00627;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00628;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00629;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_kandovanense
ASV00630;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00631;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00632;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00633;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00634;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;unclassified;unclassified;unclassified
ASV00635;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00636;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00637;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00638;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_intermedium
ASV00639;Eukaryota;Stramenopiles;Oomycetes;Saprolegniales;Saprolegniaceae;unclassified;unclassified
ASV00640;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00641;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00642;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00643;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00644;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00645;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_kandovanense
ASV00646;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00647;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00648;Eukaryota;Stramenopiles;Hyphochytriomycetes;Hyphochytriomycetes_Class_Incertae_sedis;Hyphochytriaceae;Hyphochytrium;Hyphochytrium_catenoides
ASV00649;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00650;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00651;Eukaryota;Stramenopiles;Oomycetes;Albuginales;Albuginaceae;unclassified;unclassified
ASV00652;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00653;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00654;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00655;Eukaryota;Stramenopiles;unclassified;unclassified;unclassified;unclassified;unclassified
ASV00656;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00657;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00658;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;unclassified;unclassified;unclassified
ASV00659;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00660;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00661;Eukaryota;Stramenopiles;Oomycetes;Albuginales;Albuginaceae;Albugo;Albugo_candida
ASV00662;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00663;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00664;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00665;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00666;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00667;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00668;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00669;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00670;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00671;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00672;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium_intermedium
ASV00673;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;Peronosporaceae;unclassified;unclassified
ASV00674;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00675;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00676;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00677;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00678;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00679;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00680;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00681;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00682;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00683;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00684;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00685;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00686;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00687;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;Peronosporaceae;unclassified;unclassified
ASV00688;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00689;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00690;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00691;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;unclassified;unclassified;unclassified
ASV00692;Eukaryota;Stramenopiles;Oomycetes;Saprolegniales;Saprolegniaceae;unclassified;unclassified
ASV00693;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00694;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00695;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00696;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00697;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00698;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00699;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00700;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00701;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00702;Eukaryota;Stramenopiles;unclassified;unclassified;unclassified;unclassified;unclassified
ASV00703;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00704;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00705;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00706;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00707;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00708;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00709;Eukaryota;Stramenopiles;Oomycetes;Saprolegniales;Saprolegniaceae;unclassified;unclassified
ASV00710;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00711;Eukaryota;Stramenopiles;unclassified;unclassified;unclassified;unclassified;unclassified
ASV00712;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00713;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00714;Eukaryota;Stramenopiles;Oomycetes;Pythiales;Pythiaceae;Pythium;unclassified
ASV00715;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00716;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00717;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00718;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00719;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00720;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00721;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00722;Eukaryota;Stramenopiles;Oomycetes;Saprolegniales;Saprolegniaceae;unclassified;unclassified
ASV00723;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00724;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00725;Eukaryota;Stramenopiles;Oomycetes;Saprolegniales;Saprolegniaceae;unclassified;unclassified
ASV00726;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00727;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00728;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00729;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
ASV00730;Eukaryota;Stramenopiles;Oomycetes;unclassified;unclassified;unclassified;unclassified
